Timestamp,Energy_Usage,Temp_C,Humidity,Wind_Speed,Solar_Radiation,Day_of_Week,Hour,Holiday,Energy_Price,Weather_Condition,Electricity_Imports,Gas_Consumption,Industrial_Load,Residential_Load,Commercial_Load,Peak_Hours,Population,Avg_Household_Size,Median_Income,GDP,CPI,Inflation,Energy_Efficiency,Storage_Charge,Battery_Usage,Grid_Frequency,Carbon_Emissions,Competitor_Price,Outage_Flag
10-01-2022 12:00,1477,24.48688736,53.87017172,14.56343923,0.428519289,4,13,0,0.105258234,Rainy,130,487,714,478,231,0,49776,2.755778332,65232,3.072058169,108,2.837308066,89.84247143,45,11,50.4308268,409,0.154261452,0
10-01-2022 13:00,1207,21.87147423,52.04646181,14.02132222,0.123901902,3,15,0,0.167906835,Rainy,100,442,838,444,179,0,54716,3.423875258,66545,3.701134453,127,2.815806235,84.22949996,45,22,50.04806303,405,0.160737499,0
10-01-2022 14:00,1201,16.54323246,54.86096134,14.43560432,0.155985618,1,17,0,0.148438654,Clear,128,402,858,513,207,0,54618,2.864544126,63290,3.807401501,125,2.562751084,88.97621824,44,22,49.66488509,474,0.142701756,1
10-01-2022 15:00,1960,15.3134772,54.53990816,11.87342435,0.193201065,3,23,1,0.120846107,Clear,121,432,813,525,170,0,49805,2.518408163,66759,3.336441009,107,2.984021559,80.44138113,44,14,49.5131995,492,0.163301829,0
10-01-2022 16:00,1215,16.6047719,52.59095524,11.18768564,0.422019076,4,5,1,0.115344809,Rainy,127,414,727,575,159,1,51287,3.297986568,67842,3.344003658,115,2.363396785,87.19130036,42,15,49.56958937,474,0.127970044,0
10-01-2022 17:00,1741,23.06937588,55.13037447,5.355502332,0.428432169,0,2,1,0.185783304,Clear,130,415,852,598,247,0,48742,2.959980916,69956,3.804827768,123,2.369035738,88.68796968,36,10,49.93292968,419,0.151753307,1
10-01-2022 18:00,1628,21.58487284,55.4462465,5.073523222,0.419762504,4,17,0,0.14163897,Cloudy,102,421,747,579,183,1,47874,2.594468428,62508,3.299349739,107,2.009850943,89.75673819,31,10,50.41386567,482,0.136712098,0
10-01-2022 19:00,1317,18.40744943,51.48611745,11.04513282,0.496784346,6,15,0,0.180638119,Clear,132,462,788,478,249,0,54757,3.413622752,67280,3.335074789,101,2.226893686,83.93162219,33,16,50.40718841,408,0.163450571,1
10-01-2022 20:00,1246,24.13696658,55.89005701,12.74172949,0.089161616,5,12,0,0.197129617,Cloudy,108,405,731,595,234,1,46052,3.095894108,64661,3.637907263,100,2.434834241,87.3876769,33,21,50.00258895,488,0.151763286,0
10-01-2022 21:00,1040,18.06698782,50.85775415,6.295540197,0.148322601,6,13,0,0.102510355,Rainy,142,478,898,590,187,1,50089,2.623455069,67988,3.619308202,125,2.336925037,83.06261253,39,19,49.82633594,410,0.178540319,1
10-01-2022 22:00,1510,18.49311661,50.13462148,14.29131097,0.336739882,5,22,1,0.186288238,Rainy,146,452,733,480,177,1,45709,2.606111729,61850,3.722914551,112,2.500929247,80.11347994,45,19,50.08076277,494,0.13836404,1
10-01-2022 23:00,1374,21.39957025,51.19958134,8.529121403,0.041152368,1,9,0,0.122331713,Rainy,101,476,834,523,209,1,47657,2.517615915,63196,3.028702885,126,2.714685991,87.84564329,30,22,49.91483387,437,0.178032818,0
11-01-2022 00:00,1712,22.49752771,53.04729155,9.120859177,0.320918399,3,18,0,0.117978472,Clear,133,488,774,466,221,1,52210,3.091226591,63665,3.983716768,128,2.596210591,89.1181924,36,16,50.31149018,448,0.130781586,1
11-01-2022 01:00,1981,19.83304711,55.91317768,10.46950571,0.203963903,2,19,0,0.124223463,Clear,128,419,808,561,183,1,46290,2.960152874,60336,3.884873674,124,2.574077204,84.89383023,39,15,49.671295,432,0.176988452,0
11-01-2022 02:00,1788,19.52379516,58.75451878,10.40073782,0.024576387,4,22,0,0.187542942,Cloudy,115,443,816,593,166,1,54006,2.503003781,64616,3.660746687,112,2.220792433,83.6601579,42,18,50.45143229,456,0.133125844,1
11-01-2022 03:00,1880,15.56856059,53.92349142,8.043641058,0.081324533,5,10,0,0.17278197,Clear,128,477,855,410,211,0,50877,3.399949642,68902,3.226718012,114,2.132901104,82.3772353,40,23,50.19525881,456,0.172371046,1
11-01-2022 04:00,1324,23.1031692,56.9627048,5.685385709,0.456906919,0,1,0,0.156519133,Cloudy,105,499,795,581,236,0,53355,2.521591804,61404,3.393623618,123,2.429111818,87.52602634,42,22,50.01935665,457,0.158705899,1
11-01-2022 05:00,1449,24.17101752,54.87391318,6.204803514,0.173901432,2,7,0,0.192850003,Rainy,100,451,896,471,191,0,54765,3.074206431,65470,3.8378321,117,2.221453674,86.53739591,33,19,49.63880903,465,0.153694699,0
11-01-2022 06:00,1768,17.89534028,57.75028704,8.223567684,0.386751114,2,0,0,0.193655482,Clear,122,485,878,495,238,0,53723,3.021412482,64701,3.886432956,109,2.286938251,88.45803622,38,10,49.7971795,414,0.156403271,1
11-01-2022 07:00,1748,22.20901915,50.30519466,9.034051152,0.17384607,0,13,0,0.169948901,Clear,122,460,755,402,235,0,49282,2.877141799,63864,3.803139611,105,2.316001561,84.27629054,43,21,49.53608127,436,0.160623911,0
11-01-2022 08:00,1416,21.82164822,56.36327034,7.728734272,0.404812047,6,23,1,0.198528655,Cloudy,105,447,706,508,154,0,49767,2.829918272,62052,3.576946342,113,2.121721456,81.64330913,35,20,50.10175756,492,0.143784992,1
11-01-2022 09:00,1592,18.09961507,56.27913288,8.614356206,0.49949117,4,19,1,0.139366976,Cloudy,119,428,778,497,229,0,50779,3.023183171,62332,3.766022212,104,2.75040382,89.71967458,37,20,49.76925233,430,0.144860261,0
11-01-2022 10:00,1410,22.67613238,54.70223345,12.4324977,0.253085779,2,1,1,0.173564803,Rainy,112,487,846,463,213,0,52815,2.517445212,64570,3.490780156,119,2.080799468,89.4733688,37,17,50.09134453,405,0.137396593,0
11-01-2022 11:00,1707,15.09638619,52.90507269,11.40242957,0.1217913,5,4,1,0.158175656,Cloudy,117,451,769,451,185,1,51858,2.802141069,69234,3.473003845,102,2.085950901,81.80209637,38,22,49.92070054,436,0.1609047,1
11-01-2022 12:00,1071,22.9763032,53.66767975,10.84264031,0.200267302,0,15,1,0.131678367,Cloudy,140,457,814,497,191,1,52245,2.903684095,62759,3.902160712,110,2.160325541,86.14068823,49,13,49.79056247,421,0.15972845,0
11-01-2022 13:00,1077,22.50477069,59.73920924,9.234161523,0.091438064,3,22,0,0.197968343,Cloudy,109,437,841,424,158,0,54946,2.618101184,68853,3.462866659,107,2.528977484,87.14687774,30,24,49.61926579,495,0.138879339,1
11-01-2022 14:00,1501,24.18257886,51.4596472,13.47350421,0.195769265,2,21,1,0.174222331,Rainy,140,443,757,444,249,1,54362,3.454338398,66822,3.850116127,118,2.417610654,85.69953562,34,17,49.87604471,485,0.14110191,0
11-01-2022 15:00,1882,17.75388814,59.7454034,12.00694657,0.205170642,4,16,1,0.119877912,Cloudy,123,404,839,431,192,1,48104,2.605480108,61462,3.199733913,115,2.019749721,84.04335568,45,14,50.32142989,457,0.123589709,0
11-01-2022 16:00,1190,20.98153521,54.59667045,6.246300271,0.335811059,1,20,1,0.196999715,Rainy,118,425,864,489,244,0,53055,3.218144554,60262,3.747574602,124,2.581643373,86.59746247,40,19,49.76386961,441,0.173573773,0
11-01-2022 17:00,1798,17.25143315,53.91658016,10.20813643,0.449000393,6,11,1,0.108016193,Cloudy,119,485,815,472,173,1,45466,3.205613586,66016,3.971659151,116,2.707573871,83.29748842,47,14,50.37374781,464,0.140134564,1
11-01-2022 18:00,1216,15.66304753,50.7114264,13.70436627,0.176970455,5,4,1,0.163500462,Rainy,136,429,796,519,158,0,52260,3.210561295,69191,3.467396626,100,2.722415964,82.48701795,45,24,49.65142952,464,0.142105859,1
11-01-2022 19:00,1433,24.11603776,56.98513425,5.951546155,0.149063017,2,14,0,0.138964282,Rainy,105,422,836,542,170,0,51075,2.521221075,62131,3.36308221,101,2.422249723,84.00256159,43,16,50.10760125,458,0.158853455,1
11-01-2022 20:00,1548,15.72311167,53.94762679,8.797235598,0.418359769,5,22,0,0.133185132,Rainy,136,414,820,581,163,0,45308,3.082575749,61578,3.838438577,103,2.81734658,82.50451716,36,18,49.58063939,499,0.165871719,0
11-01-2022 21:00,1641,17.58425178,59.57070731,9.198659772,0.223276999,2,15,0,0.165477561,Clear,104,492,828,456,246,1,47819,2.831025683,69008,3.898716316,101,2.467104638,87.29556269,43,22,50.23064489,432,0.148748873,0
11-01-2022 22:00,1990,21.39721256,59.57346235,6.133416005,0.494929333,1,2,0,0.113744419,Clear,126,486,730,540,194,1,48577,2.999372106,65779,3.765040942,121,2.392392533,86.41457454,46,15,49.896488,417,0.178030227,1
11-01-2022 23:00,1701,15.90569015,58.70391283,10.11096582,0.421794184,0,21,0,0.151731285,Rainy,146,416,892,502,215,1,47291,3.334807848,66652,3.955768511,101,2.873730049,88.59318452,47,15,50.49295214,430,0.127596502,0
12-01-2022 00:00,1915,18.31920154,55.22624912,5.537832169,0.038640089,0,21,1,0.108577672,Rainy,130,417,800,417,247,0,51558,2.822945962,62872,3.916857486,127,2.928217395,86.11908385,31,18,49.79602726,404,0.159782987,0
12-01-2022 01:00,1828,24.78401769,55.71920475,10.00588886,0.125067779,5,18,0,0.13174275,Clear,126,467,787,413,180,0,53862,3.328295775,65342,3.005125095,106,2.231533457,84.10638233,44,17,49.96263998,449,0.129208168,1
12-01-2022 02:00,1586,16.62234836,55.30669467,14.86238093,0.071241048,6,3,0,0.12691837,Cloudy,123,458,780,548,166,1,49360,2.963646743,60140,3.411323374,124,2.156597161,83.38567255,47,13,50.4461673,482,0.176047586,1
12-01-2022 03:00,1604,21.19284597,54.46234358,9.467197227,0.257287256,5,3,0,0.129301925,Rainy,119,422,837,458,215,1,51578,3.414568506,60799,3.438284275,114,2.836944415,81.73202671,41,19,50.1972731,412,0.17560788,1
12-01-2022 04:00,1282,17.34594376,56.93001666,10.70783626,0.043444323,5,12,1,0.18344864,Clear,130,483,879,563,218,1,45020,3.459775883,60247,3.368345891,110,2.977724563,82.73103185,49,20,50.48293804,433,0.131493453,1
12-01-2022 05:00,1155,20.77423374,59.7814608,12.8491437,0.349007531,3,8,0,0.157526479,Rainy,120,485,717,406,233,1,50743,2.71764686,68406,3.664572898,107,2.579137186,81.61351087,45,18,49.90013135,498,0.159211117,1
12-01-2022 06:00,1737,16.98264297,58.72573719,14.19031338,0.460590911,6,10,0,0.136622876,Clear,106,457,839,480,175,0,51904,3.343565381,67648,3.597992633,111,2.843321413,85.22528345,36,19,50.06132634,471,0.144873729,1
12-01-2022 07:00,1100,19.42622957,56.25664149,6.471613157,0.154588538,1,11,1,0.150734514,Rainy,108,499,737,518,212,1,46224,2.717878378,66892,3.67562838,117,2.474608068,88.10368896,38,17,49.72365967,401,0.142546971,1
12-01-2022 08:00,1751,22.95264878,55.07775425,13.17575193,0.311781578,1,1,1,0.154194769,Clear,148,440,745,527,205,0,54850,3.267288081,63214,3.995583821,103,2.791353592,83.12091336,34,24,50.11780311,481,0.152541515,0
12-01-2022 09:00,1189,20.65584198,54.953727,13.05538452,0.394896519,4,10,1,0.151634572,Cloudy,104,413,843,545,155,0,53028,2.971452005,66357,3.314867309,111,2.488356881,80.74651452,42,19,50.33655128,469,0.122440555,0
12-01-2022 10:00,1860,21.75285352,52.46782074,7.559701922,0.106698651,5,18,0,0.140390176,Rainy,120,450,749,452,222,1,54202,3.402631249,69027,3.491776515,112,2.574525108,81.12323323,30,21,50.08877616,414,0.129170279,0
12-01-2022 11:00,1388,24.26561247,55.99603118,8.737984102,0.231480699,4,3,0,0.197229379,Rainy,128,402,838,435,222,1,50585,2.581578058,64531,3.38002897,107,2.500582606,86.38170149,43,13,50.16585887,407,0.143451143,1
12-01-2022 12:00,1117,19.45170605,51.46787266,13.87698652,0.112489069,5,4,1,0.107602376,Rainy,149,461,764,574,236,0,54125,3.049955354,64213,3.912373625,111,2.860082842,81.99029878,33,16,49.70122499,431,0.137787726,1
12-01-2022 13:00,1128,24.38353368,54.73848366,12.10390852,0.471623519,0,21,1,0.124964803,Clear,147,482,801,570,173,0,45910,3.373746626,66378,3.874793747,114,2.850249717,85.29259389,39,11,50.2551583,429,0.126041102,0
12-01-2022 14:00,1817,18.10876359,58.50488749,11.58028794,0.480553291,0,17,0,0.138235717,Rainy,102,461,748,494,208,0,47412,2.836992266,67060,3.406525601,117,2.933450447,89.89213704,49,22,49.69472052,413,0.15845359,1
12-01-2022 15:00,1794,19.17866425,52.10837104,9.737353185,0.4685615,2,4,1,0.177104564,Clear,100,456,849,482,231,1,50009,2.909056233,60387,3.909688371,104,2.940632099,82.25460328,39,12,50.302949,437,0.136722636,1
12-01-2022 16:00,1337,16.68913316,52.39905506,7.89959066,0.180683384,3,20,0,0.193471212,Clear,136,411,832,578,153,0,45504,2.56091222,63499,3.755374429,110,2.797204792,84.76416486,44,19,49.89024548,485,0.146418973,1
12-01-2022 17:00,1295,24.04350193,51.53098505,6.619603229,0.466692664,6,10,0,0.124873855,Cloudy,116,486,881,447,202,0,47398,2.562094021,61603,3.162708963,128,2.487650869,83.93761725,38,18,50.13818205,499,0.155369915,0
12-01-2022 18:00,1054,24.39370675,56.80593625,14.778302,0.483008127,2,14,1,0.106780537,Rainy,129,400,709,587,236,0,50599,3.184753936,61771,3.476601997,108,2.926212863,80.6727979,49,22,49.82937476,419,0.163203131,0
12-01-2022 19:00,1814,24.39248736,52.83262246,10.08414498,0.472964466,3,11,1,0.101869143,Clear,106,443,700,416,154,1,52761,2.614714205,61194,3.313793627,120,2.756499581,86.20067343,44,18,49.64073828,442,0.145002196,1
12-01-2022 20:00,1771,15.08754858,51.35235699,7.244762344,0.46488841,0,2,0,0.136646234,Clear,114,475,824,443,156,1,50247,2.930712495,69740,3.178538177,103,2.37836256,83.23926951,36,14,50.35169568,494,0.145148735,1
12-01-2022 21:00,1902,15.89406506,50.67964627,14.34632893,0.182465701,0,2,1,0.125525341,Rainy,131,426,858,571,225,1,45692,3.366813923,66180,3.830689279,114,2.476241672,84.40831824,35,17,50.36746486,463,0.133577336,0
12-01-2022 22:00,1153,21.65870375,51.70394079,10.1506215,0.055653939,2,8,1,0.134508933,Cloudy,123,418,733,473,234,0,51133,3.382247312,61308,3.072750046,105,2.926005794,83.39216242,31,19,49.60777236,439,0.150299071,0
12-01-2022 23:00,1564,19.41775065,52.01585648,6.648370557,0.315374239,6,18,0,0.105470441,Clear,120,488,816,505,168,0,46936,3.461361025,62396,3.520332658,114,2.159796014,89.45655142,35,21,49.80455718,435,0.14131555,0
13-01-2022 00:00,1588,17.20810117,54.65900458,6.064438404,0.023761253,4,20,0,0.170061854,Rainy,138,454,788,594,178,1,50991,2.858758619,66898,3.943874394,108,2.336681419,83.70110899,34,20,50.19084927,441,0.155054304,0
13-01-2022 01:00,1950,20.73978089,51.9165424,12.96421894,0.4660615,1,12,1,0.138452567,Rainy,109,423,848,461,188,0,47070,2.729349142,68154,3.635959149,119,2.482348171,87.47322259,30,21,50.41929834,419,0.120648915,0
13-01-2022 02:00,1664,18.63778457,57.84485717,5.199784759,0.268917116,3,18,0,0.102024662,Rainy,106,447,836,541,224,1,54273,3.187325459,65428,3.327186579,122,2.998199066,86.54648645,49,18,49.98039651,432,0.123198773,0
13-01-2022 03:00,1188,20.6341001,52.5482699,12.38781206,0.02896624,5,17,0,0.189506513,Cloudy,143,486,816,458,222,0,53309,2.971367829,69359,3.735700184,120,2.422380007,85.37104044,30,13,50.3861746,443,0.157327452,1
13-01-2022 04:00,1912,24.42937005,52.24401727,7.069562696,0.034360279,4,3,1,0.136310479,Clear,125,436,703,489,171,1,47822,2.792644641,63313,3.659236086,106,2.850593156,82.6812689,31,16,49.79883507,419,0.167587523,0
13-01-2022 05:00,1749,23.18108363,55.67266612,11.05284355,0.294086683,4,14,1,0.146899822,Clear,116,490,827,539,212,1,48770,3.225812479,68937,3.151979726,128,2.316689834,89.99668888,37,10,49.58556255,424,0.156432815,0
13-01-2022 06:00,1818,17.72502059,53.75928731,9.885545064,0.276205753,2,3,1,0.136195758,Cloudy,145,406,729,492,243,0,47603,2.941270195,60318,3.297604473,106,2.922015133,81.83468158,39,13,50.09033767,447,0.175023052,1
13-01-2022 07:00,1139,24.12843069,53.26388342,7.842499426,0.16444637,5,21,1,0.153527066,Rainy,120,455,750,405,200,0,47225,3.17889297,62518,3.724371353,109,2.147096275,83.97587774,32,19,49.76307274,411,0.168760704,0
13-01-2022 08:00,1900,16.68177013,54.96143449,9.008823116,0.197130836,4,7,1,0.134194623,Clear,119,467,745,476,245,1,53191,2.726797957,69576,3.634439879,127,2.280085798,85.51649989,47,18,50.41920807,451,0.140822613,1
13-01-2022 09:00,1817,15.45224842,51.95539526,7.180889604,0.449624386,6,5,0,0.14985627,Clear,142,475,765,531,231,0,48905,3.112736851,60301,3.128029304,124,2.361338602,88.7288453,30,20,50.12187432,481,0.132556651,0
13-01-2022 10:00,1124,17.33190074,50.88680696,14.22726538,0.3951227,1,3,0,0.100704336,Rainy,116,496,878,558,188,1,49764,3.186766137,68008,3.899353355,111,2.358879091,82.03818798,48,19,49.69254903,439,0.167163025,1
13-01-2022 11:00,1590,15.50815891,58.20289454,10.44669482,0.399263721,5,22,1,0.171821764,Cloudy,100,465,728,538,242,1,45890,3.069135445,68674,3.250133004,115,2.059623753,80.86531847,38,16,49.97566766,473,0.130195172,1
13-01-2022 12:00,1076,20.33055733,53.54426594,8.399423228,0.111676934,6,19,1,0.148241606,Clear,136,463,840,533,245,0,54098,3.157916109,68931,3.922200134,105,2.619960853,87.10040012,43,10,49.73408177,489,0.170186814,1
13-01-2022 13:00,1160,15.16799755,52.64911184,9.597161215,0.161926104,0,13,0,0.161343727,Rainy,109,408,725,541,174,1,51564,2.715852075,68960,3.062318493,112,2.346487782,82.94365268,46,15,50.49064931,451,0.131708562,0
13-01-2022 14:00,1024,22.99616582,50.4667982,11.41907753,0.325633057,0,5,1,0.186269823,Clear,120,436,894,452,237,1,46017,2.59763979,63297,3.446695109,112,2.607207202,89.67867554,36,12,50.23124323,437,0.134686902,0
13-01-2022 15:00,1656,19.43338962,53.05534136,5.154424111,0.057261216,3,11,0,0.156249548,Rainy,101,476,857,419,233,1,47864,2.679317912,68427,3.323714673,105,2.960277151,81.64581329,31,22,50.04556942,439,0.164048955,1
13-01-2022 16:00,1299,16.28609514,54.25308524,7.82293013,0.212974302,2,20,0,0.177457007,Cloudy,115,423,735,538,154,1,52847,3.45641837,67934,3.453622048,102,2.443810078,80.50654894,49,22,50.27946235,422,0.121707144,0
13-01-2022 17:00,1795,15.39073082,51.75566348,5.848534249,0.171957033,5,13,1,0.167038205,Clear,136,446,854,493,241,0,53675,2.831269607,65836,3.912291825,109,2.777683772,82.80492855,39,21,49.60413069,459,0.170059148,0
13-01-2022 18:00,1598,22.30438889,59.68629646,6.976105524,0.196140656,6,21,0,0.123943359,Clear,137,412,728,472,193,1,48077,2.843959944,61927,3.717390927,122,2.381722037,84.68661656,38,20,50.20690378,496,0.152976248,0
13-01-2022 19:00,1001,17.8507673,54.40228444,6.800872337,0.244891901,3,12,0,0.187969433,Rainy,130,462,877,574,184,1,48622,3.238622373,68084,3.177425716,105,2.636603354,87.27664924,35,20,49.5597354,443,0.122811244,0
13-01-2022 20:00,1173,16.50280412,53.79220467,7.443026658,0.370192583,1,17,0,0.175851682,Cloudy,124,402,704,577,247,0,49283,3.089628397,61649,3.700595109,115,2.610771733,87.22259864,43,10,50.10375441,408,0.172612447,1
13-01-2022 21:00,1090,20.78055027,50.32993254,7.317764706,0.074825336,4,20,0,0.109658115,Rainy,132,451,718,549,200,1,50110,3.313367742,60642,3.601001368,105,2.546583478,80.91007391,33,15,50.40635162,403,0.135924511,1
13-01-2022 22:00,1998,18.59763011,58.5911445,12.7930535,0.243917014,5,14,1,0.106805802,Clear,147,415,788,451,158,0,51401,3.004832432,65569,3.171620874,114,2.788166277,87.4353511,40,18,49.8201026,461,0.16689622,1
13-01-2022 23:00,1069,17.19118228,50.42276054,13.96501737,0.147877149,4,21,0,0.180155176,Cloudy,125,461,738,469,189,0,48522,3.436747891,64965,3.041832184,100,2.925229626,88.80297223,37,12,50.21936105,406,0.13936011,0
14-01-2022 00:00,1613,23.44938251,57.52136116,6.656353326,0.45961986,1,5,0,0.136535174,Rainy,147,474,841,418,211,1,46952,3.434168461,66457,3.246675428,100,2.076504159,89.31107508,35,11,49.56280194,428,0.170773428,0
14-01-2022 01:00,1719,24.64037453,54.29339557,13.20198898,0.427493618,1,15,0,0.167402767,Cloudy,109,459,771,533,175,0,48191,3.452853224,67794,3.237013898,116,2.12732117,88.61799544,37,23,49.53105862,420,0.178018536,1
14-01-2022 02:00,1498,22.91575041,50.4470392,10.80439586,0.288844547,3,4,0,0.149254935,Rainy,121,477,753,443,227,1,45934,3.062828796,61468,3.358526511,122,2.102985196,80.07831916,47,15,49.65055458,497,0.164976072,1
14-01-2022 03:00,1349,18.07391842,51.94806313,7.856704604,0.168113342,1,2,0,0.131516305,Cloudy,102,463,811,473,219,0,54341,3.426327861,62272,3.66327913,116,2.672216434,85.40112335,30,13,50.38787094,417,0.131712085,1
14-01-2022 04:00,1280,15.10403542,56.10174934,10.16950319,0.396557592,3,13,1,0.193174372,Clear,104,411,742,440,163,0,51718,3.182484628,66232,3.571859204,129,2.3256916,89.71497006,44,15,50.28789709,452,0.13098468,1
14-01-2022 05:00,1443,23.37885025,57.69932282,11.05379651,0.068805672,6,12,0,0.108542368,Cloudy,130,463,878,459,231,1,46644,3.025370277,60939,3.48626085,127,2.961340757,88.81078067,46,18,50.29838596,476,0.156162911,0
14-01-2022 06:00,1643,18.32804292,56.66686967,14.99415639,0.188146197,1,7,0,0.139804813,Clear,114,461,825,401,203,0,45611,2.874629145,63198,3.535976546,108,2.348587704,85.76350065,42,23,50.41637171,419,0.151445074,1
14-01-2022 07:00,1401,19.88836815,58.66983832,10.78803314,0.344602085,2,1,0,0.107890076,Cloudy,126,405,703,550,203,0,46251,2.978436917,64410,3.958058493,109,2.163669373,86.02475891,39,11,49.50340653,423,0.12652757,0
14-01-2022 08:00,1349,22.43265506,59.36840344,10.8003858,0.152360199,3,17,1,0.191272175,Cloudy,116,448,786,555,151,0,51284,3.328683781,60901,3.254777546,102,2.461606277,81.36186768,32,11,49.55947222,444,0.151555815,0
14-01-2022 09:00,1822,22.44243684,57.22130012,12.2677457,0.237625647,0,2,0,0.104420297,Clear,104,447,751,532,179,0,45005,3.305613443,62667,3.57559194,121,2.125555061,89.43917068,44,21,50.10097478,487,0.177159171,0
14-01-2022 10:00,1994,20.17517669,55.64795203,6.193103274,0.118171707,0,21,1,0.13354581,Clear,108,444,792,592,210,1,48347,2.815606966,65285,3.979448199,120,2.46563192,85.93937969,46,14,49.83048124,496,0.158361968,1
14-01-2022 11:00,1857,16.62524566,55.82762683,10.49388828,0.399931674,6,12,0,0.126905389,Rainy,105,435,741,487,152,0,54635,2.850576867,65742,3.921672279,118,2.689400374,85.2900343,34,20,50.19473114,485,0.151135652,0
14-01-2022 12:00,1831,16.89625629,51.69160299,5.616480276,0.248122255,1,6,1,0.110842654,Cloudy,124,406,727,507,221,0,52503,3.372523784,62964,3.800796306,105,2.854146742,80.3347649,49,24,49.59723309,418,0.178108115,1
14-01-2022 13:00,1978,20.43225013,51.75239024,9.840518897,0.36466721,5,0,0,0.187278395,Rainy,132,408,798,568,213,0,48297,3.061855459,62274,3.451588602,110,2.472900624,87.17237052,45,24,49.5143416,476,0.173566168,0
14-01-2022 14:00,1654,16.0127389,57.77410385,9.615388743,0.195873319,3,0,1,0.148669881,Cloudy,148,450,822,458,163,1,52290,2.505707682,65457,3.448021594,123,2.276385869,83.95910264,30,23,49.58657929,424,0.163358284,1
14-01-2022 15:00,1947,22.54030109,54.48078491,9.626046189,0.486406899,4,2,0,0.117761049,Clear,135,422,895,549,183,1,47959,3.483138686,62091,3.824243684,108,2.481218384,81.02797494,32,12,49.81605137,490,0.172141402,1
14-01-2022 16:00,1241,16.63255339,57.69224869,14.14883534,0.286517608,4,21,1,0.125265572,Rainy,105,492,841,586,165,1,54782,2.715564861,67534,3.556988971,118,2.561935953,82.01941935,30,15,50.19094012,407,0.174385559,1
14-01-2022 17:00,1992,24.96189997,58.71199228,12.99720592,0.091291432,3,17,1,0.189645082,Clear,112,431,823,464,236,0,46020,3.298989772,61999,3.794792741,102,2.161395799,83.54546548,43,24,49.65555783,401,0.133125293,1
14-01-2022 18:00,1403,19.35498316,53.72692553,8.231490146,0.492651416,0,7,0,0.18413645,Clear,100,434,849,539,176,0,47951,2.529030961,60236,3.08164323,127,2.429392422,81.26760233,34,16,50.34401825,478,0.142716578,1
14-01-2022 19:00,1659,19.4382001,56.46881819,11.95760571,0.004281138,4,1,1,0.195416027,Rainy,102,492,822,503,239,1,53114,3.366162162,63232,3.121943877,117,2.295620508,81.07054369,37,22,49.94364598,475,0.12334791,1
14-01-2022 20:00,1480,22.17016048,50.22474882,12.94694552,0.271403723,3,11,1,0.142982059,Clear,114,421,809,505,195,1,54425,3.205585841,64769,3.017248665,128,2.309102646,82.50796081,36,16,49.530316,455,0.177262354,1
14-01-2022 21:00,1232,24.85722747,51.9513541,5.289766145,0.447157011,5,10,1,0.198512579,Clear,107,487,733,566,173,1,46604,3.312049314,68839,3.217331592,106,2.32060416,84.13190759,39,16,49.60385995,488,0.129067067,1
14-01-2022 22:00,1228,15.11789592,57.98761425,5.575447971,0.270592693,5,7,0,0.107590735,Cloudy,120,418,858,519,176,0,54312,2.546866021,63770,3.683340253,113,2.876199554,82.21428504,39,11,49.70469547,474,0.120416737,1
14-01-2022 23:00,1783,18.32916106,58.35005247,9.368248403,0.14460621,0,9,0,0.101165171,Rainy,137,435,702,407,198,0,53061,3.138954849,68406,3.450134711,126,2.750392369,88.52278031,48,24,50.33329322,492,0.162265486,1
15-01-2022 00:00,1558,23.57138261,55.14229428,10.6480776,0.37758987,5,0,0,0.128257278,Cloudy,103,456,771,524,232,0,54232,3.057116421,69784,3.105033088,113,2.765568447,89.87848236,44,13,50.01061147,489,0.151012931,0
15-01-2022 01:00,1312,18.96691863,52.13213586,13.23941866,0.083077398,0,15,1,0.125692684,Clear,134,430,771,460,228,0,50393,3.390071475,62620,3.204096961,119,2.367927142,87.69587369,33,13,50.38334305,497,0.168668238,1
15-01-2022 02:00,1174,22.16339874,54.763592,11.10444396,0.344698227,5,8,0,0.166824544,Clear,137,492,821,428,157,1,50446,2.793389916,63822,3.856626294,118,2.681181936,88.97694153,44,14,49.9811367,490,0.120507133,1
15-01-2022 03:00,1758,17.07479128,52.3745959,14.28942588,0.01172197,2,21,1,0.188665976,Clear,123,413,799,403,241,1,49987,3.205785206,67223,3.490436935,122,2.723172455,89.92584908,44,23,49.61499936,487,0.129488628,1
15-01-2022 04:00,1194,21.78496616,52.97354166,5.329549421,0.034851148,2,19,0,0.132318112,Rainy,148,433,874,512,181,0,53812,3.106452701,63346,3.011649937,101,2.583476962,88.38253524,41,14,49.81469363,489,0.164318252,0
15-01-2022 05:00,1472,23.76286155,53.26606831,8.638041261,0.035937985,3,19,1,0.149902409,Cloudy,116,492,847,561,244,0,50002,2.656031745,69251,3.712894611,109,2.677081035,86.71147341,48,14,49.75243494,465,0.145318411,0
15-01-2022 06:00,1190,22.15910122,55.09308738,13.34187902,0.411628208,0,11,0,0.18806011,Cloudy,104,444,741,411,168,0,53052,3.026877208,60542,3.974160323,115,2.140154927,82.57597526,30,17,50.02856065,484,0.16635536,0
